Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,Genre
1967,162000,4,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,76,10
1953,186000,3,0.179,0.211,5,-11.936,1,0.0326,0.896,0.76,0.431,0.231,174.248,49,10
1962,243000,4,0.584,0.536,10,-8.158,1,0.0279,0.112,0.0,0.456,0.441,127.001,67,10
1979,192000,4,0.466,0.471,1,-13.762,1,0.039,0.573,0.82,0.121,0.794,132.109,46,10
1966,157000,4,0.259,0.473,5,-8.275,1,0.0295,0.592,0.0,0.201,0.539,90.348,72,10
1967,202000,4,0.525,0.774,9,-4.532,1,0.241,0.24,1.07e-06,0.495,0.526,154.192,61,10
1983,238000,4,0.403,0.962,0,-3.232,0,0.0924,0.000778,0.0,0.117,0.377,154.068,40,10
1981,198000,4,0.587,0.71,1,-5.453,1,0.0254,0.0837,5.68e-05,0.138,0.28,134.992,67,10
1960,161000,4,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,85,10
1959,167000,4,0.49,0.738,0,-10.976,1,0.0465,0.64,0.0,0.372,0.965,75.317,36,10
1956,139000,4,0.388,0.532,1,-8.685,1,0.102,0.51,3.06e-06,0.0974,0.845,173.586,54,10
1967,203000,4,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,74,10
1975,212000,4,0.461,0.499,11,-10.443,0,0.0316,0.238,0.0,0.135,0.387,137.687,62,10
1975,245000,4,0.667,0.785,1,-7.364,1,0.0635,0.288,0.000122,0.0597,0.73,108.921,37,10
1978,207000,4,0.82,0.464,11,-8.45,1,0.0481,0.156,0.0,0.101,0.872,109.374,64,10
1997,163000,4,0.528,0.749,7,-7.571,1,0.0479,0.00488,9.6e-05,0.0949,0.729,163.944,64,10
1970,212000,4,0.608,0.478,11,-9.351,1,0.0369,0.569,0.00207,0.118,0.302,130.989,43,10
1971,87000,4,0.33,0.283,0,-15.971,1,0.061,0.575,0.0947,0.235,0.287,157.963,49,10
1965,128000,4,0.605,0.699,3,-6.875,1,0.0317,0.378,0.0,0.305,0.891,71.38,1,10
1960,150000,4,0.453,0.714,8,-9.083,1,0.0475,0.749,2.02e-06,0.124,0.881,142.737,26,10
1962,110000,4,0.305,0.75,1,-6.764,1,0.0431,0.0825,0.0,0.189,0.883,83.086,37,10
1975,149000,4,0.778,0.307,10,-9.356,1,0.0341,0.892,0.000287,0.0985,0.699,92.299,52,10
1975,171000,4,0.702,0.409,11,-8.84,1,0.0354,0.481,4.76e-06,0.289,0.885,88.516,51,10
1970,334000,4,0.773,0.407,2,-15.039,1,0.0752,0.0768,1.77e-06,0.08,0.775,119.829,56,10
1983,326000,4,0.585,0.795,2,-8.269,0,0.0358,0.0412,0.291,0.0834,0.865,109.011,49,10
1968,190000,4,0.637,0.432,2,-13.219,1,0.033,0.0267,0.0185,0.0756,0.856,116.421,35,10
1970,271000,3,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,71,10
1964,147000,3,0.457,0.516,7,-10.897,1,0.0416,0.803,0.0,0.171,0.886,127.633,0,10
1972,157000,4,0.675,0.812,9,-10.834,1,0.0288,0.114,0.0,0.0409,0.971,131.865,40,10
1973,118000,4,0.719,0.549,10,-8.297,1,0.147,0.327,0.148,0.117,0.192,102.092,59,10
1963,239000,4,0.686,0.691,5,-4.616,0,0.0371,0.257,0.0,0.145,0.477,95.046,71,10
1960,137000,4,0.915,0.692,9,-7.544,1,0.0857,0.15,0.00012,0.0964,0.713,118.981,60,10
1999,246000,3,0.45,0.465,0,-7.034,1,0.0413,0.3,0.0,0.132,0.342,103.522,63,10
1972,436000,4,0.514,0.858,9,-6.691,1,0.306,0.134,0.000196,0.101,0.47,98.023,27,10
1965,189000,4,0.8,0.661,7,-8.291,1,0.0304,0.0204,0.000107,0.0687,0.59,92.015,58,10
1965,119000,4,0.622,0.223,2,-12.4,1,0.0277,0.629,0.0,0.0718,0.617,106.873,33,10
1965,132000,4,0.645,0.649,10,-8.345,0,0.031,0.253,0.0,0.107,0.567,133.652,41,10
1966,167000,4,0.685,0.738,8,-4.413,1,0.0595,0.0695,0.0,0.128,0.8,112.972,73,10
1966,195000,4,0.517,0.685,9,-8.666,1,0.027,0.411,0.0,0.0728,0.945,74.119,33,10
1965,145000,4,0.604,0.757,2,-6.367,1,0.035,0.0948,8.45e-05,0.0723,0.649,135.574,34,10
1980,248000,4,0.338,0.562,9,-7.181,1,0.029,0.039,0.0,0.107,0.259,149.907,82,10
1968,165000,4,0.53,0.517,0,-8.258,0,0.0293,0.439,0.0,0.138,0.647,122.779,45,10
1968,204000,4,0.425,0.922,3,-2.6,1,0.0412,0.0174,0.0,0.104,0.564,156.045,61,10
1968,172000,4,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,84,10
1968,221000,4,0.629,0.804,2,-5.987,1,0.103,0.0169,0.000497,0.177,0.294,130.006,71,10
1969,186000,4,0.327,0.447,5,-11.124,1,0.0268,0.553,0.0,0.225,0.436,103.5,33,10
1961,150000,4,0.455,0.819,0,-9.322,0,0.184,0.925,0.0441,0.84,0.902,163.686,33,10
1961,109000,4,0.685,0.62,8,-6.096,0,0.137,0.658,0.0,0.203,0.612,148.157,27,10
1962,152000,4,0.524,0.892,9,-7.214,0,0.235,0.62,0.0,0.818,0.936,138.964,13,10
1962,157000,4,0.659,0.819,10,-7.747,1,0.0453,0.667,0.0155,0.843,0.858,93.396,14,10
1981,202000,4,0.576,0.9,5,-2.879,0,0.124,0.0118,0.0,0.628,0.75,75.046,44,10
1976,256000,4,0.266,0.389,4,-13.682,1,0.0305,0.244,1.42e-06,0.0688,0.148,140.243,57,10
1976,230000,4,0.77,0.553,10,-13.632,1,0.0268,0.0614,0.00106,0.103,0.904,98.346,51,10
1962,147000,4,0.422,0.28,5,-11.277,1,0.0365,0.824,0.0,0.297,0.496,100.839,54,10
1961,142000,4,0.684,0.389,0,-10.933,1,0.035,0.604,0.0,0.369,0.824,129.06,45,10
1962,178000,4,0.602,0.591,1,-8.684,0,0.053,0.739,0.0,0.175,0.837,88.392,42,10
1962,188000,3,0.732,0.239,2,-12.198,1,0.037,0.676,1.57e-06,0.0972,0.379,110.579,56,10
1962,174000,3,0.428,0.535,7,-6.423,1,0.0316,0.599,5.08e-05,0.0623,0.68,120.495,40,10
1964,152000,4,0.591,0.662,6,-8.657,1,0.0443,0.0702,0.0,0.103,0.881,129.955,36,10
1956,156000,4,0.593,0.537,9,-10.906,1,0.0444,0.414,0.0,0.147,0.843,126.071,33,10
1994,227000,4,0.775,0.587,11,-12.71,1,0.0397,0.053,0.0102,0.0879,0.888,101.555,17,10
1984,137000,4,0.838,0.802,11,-3.639,0,0.0445,0.00592,0.00339,0.326,0.621,147.972,69,10
1986,208000,4,0.617,0.931,0,-6.845,1,0.0345,0.186,0.00166,0.171,0.849,131.014,71,10
1986,229000,4,0.377,0.606,6,-7.409,1,0.0262,0.144,0.00877,0.0879,0.291,83.972,59,10
1987,207000,4,0.569,0.843,9,-5.875,1,0.0503,0.000189,0.0,0.0607,0.76,116.045,74,10
1987,287000,4,0.553,0.991,8,-3.703,1,0.0925,4.44e-05,0.0729,0.179,0.324,114.919,62,10
1987,200000,4,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,68,10
1992,277000,4,0.447,0.316,5,-15.068,0,0.0326,0.613,0.00993,0.0803,0.273,171.946,58,10
1992,239000,4,0.914,0.531,3,-9.816,1,0.0503,0.468,7.12e-06,0.0392,0.914,107.571,64,10
1992,208000,4,0.535,0.972,9,-4.428,1,0.0844,0.00131,0.000471,0.0788,0.436,124.971,54,10
1976,483000,4,0.625,0.373,5,-12.549,0,0.0383,0.5,0.000524,0.132,0.43,88.543,42,10
1980,301000,4,0.835,0.765,1,-7.831,1,0.0681,0.475,0.0692,0.12,0.855,110.282,63,10
1973,215000,4,0.365,0.57,5,-11.674,1,0.0466,0.499,0.0128,0.13,0.639,81.149,60,10
1981,227000,4,0.557,0.609,2,-7.038,1,0.0308,0.14,2.92e-05,0.0734,0.514,125.632,52,10
1988,234000,4,0.759,0.85,4,-7.156,1,0.0418,0.456,1.72e-06,0.488,0.963,149.211,76,10
1974,200000,4,0.594,0.906,1,-5.536,1,0.0594,0.169,0.00122,0.0778,0.892,104.411,50,10
1986,243000,4,0.263,0.286,6,-10.34,1,0.0335,0.857,0.00898,0.105,0.151,99.001,52,10
1987,264000,4,0.443,0.472,5,-10.94,1,0.0243,0.364,0.825,0.113,0.264,90.948,70,10
1988,193000,4,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,77,10
1988,336000,4,0.689,0.333,3,-13.288,1,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,62,10
1988,231000,4,0.401,0.953,4,-4.276,1,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,69,10
1988,350000,3,0.551,0.291,5,-12.544,1,0.0283,0.434,3.78e-05,0.11,0.0823,119.005,58,10
1990,280000,4,0.579,0.64,10,-14.366,1,0.0352,0.0518,0.0148,0.0982,0.263,127.788,51,10
1991,390000,4,0.673,0.863,5,-10.352,1,0.0451,0.243,3.23e-05,0.0601,0.938,91.703,65,10
1992,230000,4,0.671,0.901,7,-8.536,0,0.0878,0.0223,0.293,0.27,0.845,98.319,51,10
1996,324000,4,0.735,0.64,10,-7.522,0,0.072,0.052,0.00102,0.345,0.551,104.444,63,10
1996,411000,4,0.534,0.415,1,-11.781,0,0.0278,0.314,0.000365,0.0847,0.188,173.561,59,10
1992,336000,4,0.43,0.447,0,-8.522,1,0.0262,0.122,1.9e-06,0.0921,0.345,141.099,60,10
1987,205000,4,0.577,0.807,2,-9.281,1,0.0449,0.00233,0.000257,0.0755,0.891,114.921,63,10
1968,457000,4,0.18,0.829,4,-8.414,0,0.0464,0.00403,0.835,0.294,0.11,67.477,20,10
1998,391000,4,0.738,0.659,1,-5.193,1,0.0653,0.0979,0.0,0.252,0.373,116.485,35,10
1999,325000,4,0.689,0.71,3,-5.395,0,0.0413,0.0886,0.0,0.107,0.306,113.722,26,10
1991,291000,4,0.798,0.817,11,-11.337,0,0.121,0.00596,6.29e-05,0.0548,0.446,105.931,35,10
1964,157000,4,0.477,0.352,1,-14.165,1,0.03,0.406,0.0,0.122,0.478,106.773,49,10
1964,163000,4,0.691,0.641,1,-6.947,1,0.0309,0.0354,3.36e-05,0.0989,0.422,103.977,56,10
1965,143000,4,0.396,0.286,6,-11.494,0,0.0283,0.548,8.51e-06,0.122,0.605,105.289,54,10
1978,365000,4,0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,68,10
1978,267000,4,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,74,10
1972,221000,4,0.558,0.528,8,-6.265,0,0.032,0.625,7.49e-05,0.104,0.606,171.797,64,10
1973,268000,4,0.335,0.00532,1,-31.646,1,0.0376,0.994,0.912,0.0621,0.0397,65.832,65,10
1973,211000,4,0.877,0.56,7,-8.529,1,0.0621,0.156,0.000139,0.0535,0.969,110.86,67,10
1997,203000,4,0.647,0.942,1,-7.101,1,0.0341,0.626,0.168,0.0411,0.937,130.978,50,10
1979,218000,4,0.581,0.548,9,-13.448,1,0.0325,0.184,0.00165,0.163,0.672,139.149,58,10
1981,263000,4,0.409,0.428,11,-13.195,1,0.0412,0.462,8.22e-05,0.0687,0.04,119.941,47,10
1997,258000,4,0.61,0.65,6,-6.199,1,0.0474,0.399,0.0,0.11,0.507,106.719,86,10
1999,276000,4,0.733,0.395,6,-11.959,0,0.0366,0.279,2.37e-06,0.468,0.661,96.085,66,10
1968,194000,4,0.711,0.362,3,-10.851,0,0.0381,0.272,0.0,0.127,0.616,117.287,72,10
1971,194000,4,0.472,0.492,6,-10.435,1,0.0583,0.711,0.107,0.679,0.555,74.09,44,10
1973,279000,4,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,67,10
1973,264000,4,0.511,0.346,5,-14.28,1,0.0388,0.685,0.000124,0.294,0.599,140.29,55,10
1974,224000,4,0.352,0.545,1,-11.939,0,0.0871,0.309,0.0563,0.106,0.459,189.498,48,10
1974,254000,4,0.56,0.397,9,-14.496,0,0.0276,0.457,0.0183,0.112,0.894,97.01,26,10
1974,446000,3,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,70,10
1975,271000,4,0.285,0.265,7,-12.542,1,0.0418,0.354,2.76e-06,0.744,0.231,147.194,36,10
1986,164000,3,0.569,0.78,7,-8.588,1,0.053,0.423,0.0,0.144,0.762,147.027,0,10
1987,183000,4,0.539,0.521,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.679,106.035,72,10
1969,207000,4,0.132,0.882,9,-10.754,1,0.0551,0.0356,0.178,0.127,0.139,170.113,6,10
1976,187000,4,0.643,0.735,10,-8.621,1,0.0255,0.379,0.0,0.0605,0.885,114.212,39,10
1985,230000,4,0.638,0.72,5,-6.846,1,0.0275,0.29,0.000817,0.132,0.824,123.689,45,10
1985,227000,4,0.622,0.865,7,-6.369,1,0.0531,0.0167,2.34e-05,0.0692,0.87,149.706,64,10
1985,352000,4,0.669,0.703,4,-5.789,0,0.0299,0.06,0.00147,0.0623,0.436,109.48,54,10
1987,220000,4,0.609,0.56,1,-9.641,1,0.0284,0.345,0.565,0.122,0.204,128.042,43,10
1990,206000,4,0.812,0.694,11,-7.903,0,0.0842,0.586,0.00282,0.0833,0.73,109.122,3,10
1965,139000,4,0.56,0.529,4,-10.105,1,0.0303,0.873,0.0,0.361,0.498,109.787,29,10
1989,214000,4,0.555,0.824,1,-6.192,0,0.0347,0.222,2.68e-06,0.111,0.673,129.532,51,10
1990,126000,5,0.741,0.676,7,-13.334,1,0.0466,0.723,0.873,0.0635,0.861,109.007,46,10
1991,173000,4,0.63,0.44,11,-6.691,0,0.0426,0.00519,0.0,0.145,0.538,140.01,55,10
1994,233000,4,0.735,0.804,6,-6.476,0,0.0347,0.0145,0.0,0.0716,0.539,130.018,42,10
1987,234000,4,0.779,0.759,4,-12.799,0,0.0387,0.236,0.046,0.132,0.838,124.983,47,10
1988,59000,4,0.841,0.408,0,-9.193,1,0.0366,0.722,0.0,0.102,0.965,89.86,62,10
1988,89000,4,0.531,0.495,2,-11.262,1,0.0247,0.241,0.346,0.135,0.762,90.044,61,10
1988,151000,3,0.292,0.242,2,-17.34,1,0.032,0.931,0.905,0.361,0.24,144.358,0,10
1975,179000,4,0.527,0.821,2,-7.19,1,0.047,0.337,1.68e-06,0.394,0.835,166.139,55,10
1979,198000,4,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,66,10
1986,260000,4,0.675,0.501,10,-6.183,1,0.22,0.0541,0.0,0.429,0.532,139.861,67,10
1990,241000,4,0.669,0.869,0,-7.378,1,0.0525,0.0331,0.0,0.0991,0.919,107.887,63,10
1993,266000,4,0.419,0.603,11,-5.63,1,0.0284,0.215,0.0,0.0997,0.232,129.538,68,10
1983,478000,4,0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,54,10
1972,253000,4,0.43,0.56,3,-9.62,1,0.0268,0.362,0.000107,0.495,0.391,72.238,50,10
1995,270000,4,0.464,0.701,9,-5.943,1,0.0341,0.0691,0.00182,0.0766,0.407,73.97,66,10
1999,249000,4,0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68,60,10
1999,289000,3,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,87,10
1999,230000,4,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,77,10
1971,228000,4,0.612,0.24,9,-12.821,1,0.033,0.745,7.86e-05,0.115,0.223,122.565,65,10
1974,213000,4,0.794,0.427,11,-15.492,1,0.029,0.334,1.04e-05,0.0703,0.751,105.732,68,10
1976,408000,4,0.353,0.176,4,-17.426,1,0.036,0.852,0.0,0.126,0.287,112.732,0,10
1979,354000,4,0.798,0.528,5,-12.228,0,0.0531,0.0116,0.00379,0.0446,0.898,122.61,39,10
1975,179000,4,0.698,0.675,7,-10.742,1,0.04,0.709,0.0,0.0782,0.853,148.063,73,10
1973,207000,4,0.637,0.89,7,-4.872,1,0.0676,0.119,6.5e-05,0.103,0.923,127.688,60,10
1974,165000,4,0.456,0.933,0,-5.212,1,0.153,0.375,0.0,0.563,0.367,125.051,49,10
1975,202000,4,0.855,0.691,2,-6.51,1,0.0514,0.144,0.0,0.36,0.647,121.472,68,10
1971,218000,4,0.493,0.843,5,-4.893,0,0.0482,0.0019,0.0086,0.0835,0.416,92.827,52,10
1971,159000,4,0.555,0.869,3,-5.479,1,0.0278,0.0104,0.000156,0.108,0.84,134.892,47,10
1989,322000,4,0.722,0.54,0,-14.025,1,0.0303,0.028,0.00319,0.133,0.608,131.676,58,10
1993,189000,4,0.93,0.319,9,-12.852,1,0.0422,0.552,0.0,0.0907,0.732,130.009,54,10
1982,115000,4,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499,63,10
1987,211000,4,0.457,0.613,9,-5.756,1,0.0295,0.00463,0.000406,0.0711,0.132,105.111,59,10
1996,255000,4,0.553,0.67,4,-12.251,0,0.0329,0.104,0.16,0.0648,0.936,148.26,10,10
1981,438000,4,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,74,10
1988,356000,4,0.445,0.952,6,-5.321,1,0.0522,0.09,0.0843,0.112,0.624,125.304,86,10
1989,405000,4,0.268,0.98,11,-5.959,1,0.101,0.019,0.00692,0.182,0.39,100.316,80,10
1989,354000,4,0.457,0.296,6,-12.511,1,0.0306,0.683,0.000119,0.109,0.333,120.02,72,10
1989,273000,4,0.454,0.987,8,-4.485,1,0.0881,0.0195,0.279,0.268,0.316,123.61,82,10
1991,189000,4,0.608,0.638,8,-7.215,1,0.0561,0.217,0.0,0.324,0.457,87.956,56,10
1992,536000,4,0.294,0.64,11,-9.316,1,0.0291,0.016,0.22,0.112,0.226,79.79,78,10
1960,151000,4,0.614,0.562,5,-11.999,1,0.083,0.484,4.58e-06,0.12,0.814,171.679,43,10
1993,330000,4,0.726,0.501,1,-13.884,0,0.154,0.155,0.0,0.0893,0.582,128.099,63,10
1994,270000,4,0.683,0.772,7,-7.907,0,0.031,0.0222,0.0156,0.203,0.738,123.869,80,10
1976,185000,3,0.592,0.398,2,-10.81,0,0.0678,0.357,0.000925,0.119,0.204,150.038,67,10
1976,226000,4,0.534,0.943,1,-4.812,0,0.0496,0.000215,0.794,0.0929,0.375,134.004,78,10
1971,202000,3,0.567,0.575,11,-6.618,0,0.0255,0.678,2.33e-05,0.0745,0.62,105.461,26,10
1975,245000,4,0.475,0.269,7,-11.641,1,0.027,0.722,0.017,0.125,0.357,140.654,72,10
1992,333000,4,0.853,0.884,1,-6.771,1,0.0836,0.0394,6.83e-06,0.0313,0.668,124.542,49,10
1992,239000,4,0.911,0.581,11,-9.408,0,0.272,0.0329,0.0,0.0572,0.842,119.997,36,10
1960,155000,4,0.533,0.759,9,-5.199,1,0.0356,0.0735,0.0,0.315,0.889,159.373,31,10
1960,144000,4,0.557,0.388,7,-9.464,1,0.0259,0.731,0.0,0.306,0.504,107.951,49,10
1997,268000,4,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.879,68,10
1998,251000,4,0.436,0.723,1,-7.013,1,0.047,0.0858,4.24e-05,0.113,0.344,139.764,50,10
1985,171000,4,0.842,0.927,2,-1.496,1,0.0439,0.288,0.653,0.0972,0.866,138.004,70,10
1976,452000,4,0.565,0.644,6,-8.116,1,0.0696,0.426,0.0,0.264,0.633,97.716,55,10
1975,315000,3,0.519,0.423,9,-7.051,1,0.0303,0.0938,1.81e-05,0.108,0.224,144.597,2,10
1969,131000,4,0.609,0.952,8,-2.758,1,0.0277,0.133,1.2e-05,0.136,0.968,99.147,17,10
1972,204000,4,0.825,0.387,0,-10.36,1,0.0364,0.756,0.000171,0.0866,0.794,126.067,52,10
1972,161000,4,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,74,10
1961,194000,4,0.745,0.897,11,-3.545,0,0.0705,0.0821,0.0,0.091,0.349,114.938,40,10
1976,328000,4,0.435,0.444,0,-12.816,1,0.0336,0.159,0.000697,0.457,0.734,103.817,59,10
1977,261000,4,0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,74,10
1981,162000,3,0.644,0.375,2,-10.588,0,0.0284,0.702,0.0,0.111,0.629,94.257,61,10
1985,221000,4,0.245,0.63,2,-7.065,0,0.038,0.29,0.0,0.323,0.3,160.652,61,10
1986,254000,4,0.534,0.532,11,-9.865,1,0.0292,0.509,0.0,0.0868,0.3,79.103,65,10
1987,218000,4,0.418,0.452,1,-13.099,1,0.0355,0.638,0.000252,0.0959,0.168,175.124,73,10
1987,246000,4,0.601,0.73,2,-11.103,1,0.0362,0.206,2e-05,0.107,0.682,116.311,48,10
1990,310000,4,0.626,0.746,7,-8.832,1,0.0282,0.16,0.0,0.0618,0.8,102.896,66,10
1997,199000,4,0.802,0.66,8,-5.671,1,0.152,0.0901,0.0,0.115,0.207,114.061,36,10
1991,258000,4,0.744,0.697,8,-14.753,1,0.0631,0.039,0.0,0.171,0.683,119.955,60,10
1994,230000,4,0.879,0.396,1,-9.925,1,0.189,0.265,0.0,0.198,0.604,119.947,43,10
1971,220000,4,0.408,0.417,2,-7.099,1,0.0269,0.259,1.1e-06,0.154,0.34,71.334,31,10
1973,175000,4,0.619,0.507,5,-7.677,1,0.0335,0.71,0.0,0.258,0.694,77.995,62,10
1973,232000,4,0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,0.455,170.084,67,10
1974,207000,4,0.655,0.626,7,-11.386,1,0.0467,0.134,2.3e-05,0.0586,0.874,134.071,30,10
1974,191000,4,0.384,0.283,9,-15.493,1,0.0288,0.544,1.09e-06,0.154,0.259,78.568,38,10
1975,208000,4,0.486,0.32,10,-14.084,1,0.0389,0.728,4.79e-05,0.0979,0.35,80.207,30,10
1975,210000,4,0.544,0.412,7,-12.628,0,0.0482,0.543,2.32e-05,0.0839,0.527,79.957,40,10
1976,233000,4,0.558,0.36,5,-11.771,1,0.0232,0.23,0.00248,0.18,0.509,87.838,43,10
1962,422000,4,0.662,0.478,9,-8.631,1,0.0451,0.252,0.833,0.216,0.43,139.98,76,10
1969,224000,3,0.236,0.224,7,-13.578,0,0.0378,0.835,0.843,0.232,0.0767,75.826,38,10
1968,239000,4,0.635,0.167,1,-12.998,1,0.0403,0.858,0.000999,0.213,0.246,83.767,51,10
1979,161000,3,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,81,10
1987,225000,4,0.562,0.709,11,-4.92,0,0.0424,0.00124,0.0,0.109,0.401,91.958,71,10
1965,163000,4,0.552,0.423,5,-11.109,0,0.0365,0.771,0.881,0.111,0.495,80.871,49,10
1965,210000,4,0.742,0.42,3,-12.523,0,0.319,0.091,0.0,0.101,0.506,82.039,0,10
1965,196000,4,0.554,0.617,0,-8.205,1,0.127,0.693,0.0,0.738,0.847,135.892,0,10
1965,168000,4,0.608,0.498,0,-9.447,1,0.0523,0.766,0.178,0.0939,0.901,149.294,22,10
1965,211000,4,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,65,10
1965,139000,4,0.271,0.165,5,-20.652,1,0.0351,0.726,1.54e-06,0.118,0.202,77.082,78,10
1966,115000,4,0.51,0.71,4,-5.849,1,0.0281,0.0636,0.0,0.173,0.865,135.083,22,10
1966,95000,5,0.511,0.318,10,-4.928,1,0.0515,0.927,0.0,0.0485,0.659,172.543,52,10
1966,257000,4,0.431,0.418,5,-11.13,1,0.0364,0.852,0.823,0.181,0.525,147.743,32,10
1967,156000,4,0.567,0.654,0,-9.411,1,0.0424,0.208,1.25e-06,0.414,0.556,128.035,29,10
1991,277000,4,0.64,0.448,8,-15.519,1,0.0556,0.202,0.0,0.068,0.684,148.076,0,10
1991,348000,4,0.723,0.498,1,-10.53,1,0.0319,0.102,0.0278,0.0305,0.712,104.085,50,10
1992,275000,4,0.518,0.807,1,-6.68,1,0.057,0.00768,0.0,0.271,0.781,199.979,43,10
1978,212000,4,0.381,0.362,0,-10.321,0,0.0501,0.695,0.0,0.0863,0.595,183.438,29,10
1971,222000,4,0.31,0.932,11,-4.764,0,0.262,0.000261,3.71e-06,0.349,0.304,135.944,51,10
1995,258000,4,0.22,0.769,11,-5.125,1,0.054,0.208,0.0,0.0985,0.495,170.773,62,10
1995,318000,4,0.352,0.698,7,-6.278,1,0.0303,0.0353,0.0,0.113,0.256,142.57,65,10
1996,269000,4,0.466,0.612,4,-9.155,1,0.0355,0.527,0.0,0.0948,0.781,98.014,0,10
1996,229000,4,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,69,10
1996,229000,4,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,84,10
1977,150000,4,0.694,0.828,11,-4.653,0,0.0336,0.0399,0.0,0.0796,0.407,126.002,57,10
1972,181000,4,0.656,0.48,2,-7.156,1,0.0552,0.318,0.0,0.0917,0.402,132.043,66,10
1975,220000,4,0.669,0.613,4,-11.12,0,0.036,0.487,0.176,0.132,0.566,110.668,67,10
1976,244000,4,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,73,10
1979,289000,4,0.727,0.548,10,-7.393,1,0.0291,0.0621,0.516,0.133,0.929,107.826,58,10
1992,218000,4,0.811,0.823,4,-5.921,0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,76,10
1985,235000,4,0.752,0.743,7,-6.083,1,0.0331,0.0314,0.000117,0.128,0.832,108.254,55,10
1986,258000,4,0.743,0.354,9,-13.619,1,0.0285,0.683,4.55e-05,0.0621,0.8,95.123,49,10
1982,209000,4,0.547,0.636,11,-10.948,1,0.0314,0.0582,0.0,0.249,0.817,114.054,61,10
1984,211000,4,0.672,0.898,2,-4.92,1,0.054,0.0786,6.4e-06,0.389,0.779,110.289,53,10
1984,233000,3,0.349,0.667,7,-7.407,1,0.0329,0.208,1.5e-06,0.317,0.84,147.414,56,10
1984,304000,4,0.594,0.757,10,-8.82,1,0.0379,0.0318,0.000106,0.222,0.956,143.297,52,10
1985,234000,4,0.768,0.828,5,-5.109,1,0.0313,0.0964,2.85e-05,0.097,0.961,118.777,75,10
1986,208000,4,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,80,10
1987,219000,4,0.378,0.604,0,-12.381,1,0.0322,0.257,0.0,0.238,0.8,91.68,47,10
1987,179000,4,0.537,0.445,2,-8.631,1,0.0329,0.848,0.0,0.221,0.733,157.598,24,10
1988,190000,4,0.793,0.498,8,-11.208,0,0.17,0.0974,1.26e-05,0.13,0.427,119.988,66,10
1968,174000,4,0.595,0.857,1,-6.89,0,0.163,0.498,0.0,0.355,0.74,127.629,46,10
1968,162000,4,0.304,0.657,0,-13.567,1,0.0824,0.787,0.954,0.113,0.102,120.338,58,10
1982,265000,4,0.763,0.624,1,-6.295,1,0.0432,0.388,0.00501,0.316,0.783,97.743,46,10
1983,225000,4,0.724,0.645,0,-6.699,1,0.0852,0.423,0.0,0.386,0.713,118.284,48,10
1973,209000,4,0.37,0.587,0,-7.111,1,0.0318,0.603,5.82e-06,0.12,0.598,151.152,28,10
